ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",732972,-0.002,0.51,0.4396,0.0505,550871,0.6017,0.3983,0.1746,0.1465,0.0455,0.0407,0.0032,
"2",733343,-0.0015,0.5147,0.4385,0.0468,561942,0.7825,0.2175,0.0728,0.0542,0.0596,0.0275,0.0015,
"3",738191,0.0051,0.2957,0.6588,0.0455,558097,0.8542,0.1458,0.0567,0.0262,0.0175,0.0414,0.0018,
"4",733374,-0.0015,0.2704,0.6858,0.0438,558406,0.7809,0.2191,0.1305,0.0401,0.0189,0.0302,0.0023,
"",734470,0.0071,0.3995,0.554,0.0465,557329,0.7554,0.2446,0.1084,0.0665,0.0354,0.0349,0.0022,
