ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,NaN,0,0,0,0,0,0,0,0,0,0,0,
"1",0,NaN,0.387,0.5963,0.0167,595178,0.5504,0.4496,0.0375,0.3745,0.0165,0.0215,0.0012,
"2",0,NaN,0.2677,0.7131,0.0192,592462,0.6532,0.3468,0.0469,0.2518,0.0151,0.0342,0.0014,
"3",0,NaN,0.2762,0.7022,0.0216,595036,0.6977,0.3023,0.0804,0.1789,0.0213,0.0207,0.0011,
"4",0,NaN,0.6187,0.3581,0.0233,607460,0.424,0.576,0.104,0.4239,0.0413,0.0185,0.0013,
"5",0,NaN,0.4761,0.5035,0.0204,596346,0.5026,0.4974,0.0605,0.3985,0.0265,0.0141,0.0009,
"6",0,NaN,0.2834,0.6961,0.0204,584066,0.6764,0.3236,0.0453,0.2433,0.0181,0.0169,0.0011,
"",0,NaN,0.3829,0.5969,0.0203,595091,0.5831,0.4169,0.0626,0.3125,0.0232,0.021,0.0012,
