ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,1,0,0,0,0,0,0,0,0,0,
"1",742452,0.0029,0.5492,0.4399,0.0109,572110,0.471,0.529,0.0299,0.4701,0.0175,0.0126,0.0008,
"2",739604,-0.001,0.5304,0.4615,0.0081,573390,0.4596,0.5404,0.0187,0.5041,0.0089,0.011,0.0008,
"3",740434,0.0002,0.3112,0.6755,0.0133,567619,0.6858,0.3142,0.0453,0.2223,0.0227,0.0225,0.0017,
"4",738789,-0.0021,0.3048,0.6858,0.0094,564480,0.6965,0.3035,0.0267,0.246,0.0083,0.0227,0.0006,
"",740320,0.0049,0.4274,0.5623,0.0103,569400,0.5776,0.4224,0.0301,0.3614,0.0144,0.0172,0.001,
