ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,NaN,0,0,0,0,0,0,0,0,0,0,0,
"1",0,NaN,0.408,0.5327,0.0593,552158,0.9214,0.0786,0.014,0.0166,0.0124,0.027,0.001,
"2",0,NaN,0.5379,0.4058,0.0564,557927,0.9119,0.0881,0.0178,0.023,0.02,0.0178,0.001,
"",0,NaN,0.4766,0.4657,0.0578,555043,0.9166,0.0834,0.0159,0.0198,0.0162,0.0223,0.001,
