ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",777889,0.0021,0.2301,0.7487,0.0212,589935,0.7592,0.2408,0.0577,0.1389,0.0203,0.021,0.001,
"2",778114,0.0023,0.1578,0.8255,0.0167,588760,0.7934,0.2066,0.045,0.1147,0.018,0.0265,0.0016,
"3",778154,0.0024,0.4909,0.4913,0.0179,597302,0.4621,0.5379,0.0335,0.4751,0.0134,0.0178,0.0011,
"4",778356,0.0027,0.4897,0.4903,0.02,597794,0.4835,0.5165,0.0517,0.4302,0.0224,0.0149,0.0011,
"5",772681,-0.0047,0.4846,0.4923,0.0231,592607,0.4959,0.5041,0.0577,0.408,0.0195,0.024,0.001,
"6",772563,-0.0048,0.4834,0.4935,0.0231,604150,0.5101,0.4899,0.1291,0.3039,0.0453,0.0217,0.0012,
"",776293,0.0075,0.3829,0.5969,0.0203,595091,0.5831,0.4169,0.0626,0.3125,0.0232,0.021,0.0012,
