ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0.1111,0.8889,0,0,0,0,0,0,0,0,0,
"1",750108,-0.0037,0.468,0.5089,0.0231,577327,0.527,0.473,0.051,0.3904,0.0122,0.0215,0.0012,
"2",755589,0.0036,0.2132,0.7582,0.0285,583308,0.8729,0.1271,0.0355,0.0383,0.0097,0.0355,0.0023,
"3",755616,0.0036,0.2497,0.7225,0.0278,577500,0.8148,0.1852,0.0621,0.0517,0.017,0.0493,0.0021,
"4",750211,-0.0035,0.4644,0.5029,0.0327,574138,0.644,0.356,0.1324,0.1294,0.0456,0.0407,0.0123,
"",752881,0.0073,0.3422,0.6297,0.0281,578068,0.7152,0.2848,0.0701,0.1522,0.0211,0.0367,0.0045,
