ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",719201,-0.0028,0.5062,0.4724,0.0214,582455,0.7738,0.2262,0.109,0.0663,0.0372,0.0132,0.0013,
"2",723199,0.0028,0.6616,0.3112,0.0272,574821,0.5488,0.4512,0.1933,0.1829,0.0744,0.0153,0.0017,
"3",722442,0.0017,0.7314,0.2523,0.0163,563765,0.4129,0.5871,0.2736,0.2497,0.0634,0.0178,0.0019,
"4",719973,-0.0017,0.5005,0.4698,0.0297,580417,0.8121,0.1879,0.0739,0.053,0.04,0.0203,0.0017,
"5",721129,-0.0001,0.5025,0.478,0.0195,567769,0.781,0.219,0.1038,0.0422,0.0483,0.0113,0.001,
"",721189,0.0055,0.5674,0.4095,0.0231,573845,0.667,0.333,0.1501,0.1182,0.0525,0.0156,0.0015,
