ID,Total Pop,Deviation,Dem,Rep,Oth,Total VAP,White,Minority,Hispanic,Black,Asian,Native,Pacific
"Un",0,0,0,0,0,0,0,0,0,0,0,0,0,
"1",732593,-0.0026,0.4701,0.4821,0.0479,555093,0.7981,0.2019,0.07,0.0493,0.0533,0.0248,0.0015,
"2",733428,-0.0014,0.4684,0.4831,0.0486,558877,0.6906,0.3094,0.1332,0.1106,0.033,0.0364,0.0033,
"3",734051,-0.0006,0.4672,0.4814,0.0514,555496,0.6568,0.3432,0.1695,0.0912,0.044,0.0451,0.0027,
"4",737808,0.0045,0.2215,0.7385,0.04,559850,0.8755,0.1245,0.061,0.0149,0.0116,0.0334,0.0015,
"",734470,0.0071,0.3995,0.554,0.0465,557329,0.7554,0.2446,0.1084,0.0665,0.0354,0.0349,0.0022,
